City|State short|State full|County|City alias|Latitude|Longitude
Clio|AL|Alabama|BARBOUR|Blue Springs|31.6637769|-85.5066063
Hamilton|AL|Alabama|MARION|Hamilton|34.1423235|-87.98864379999999
Calvert|AL|Alabama|WASHINGTON|Calvert|31.1551748|-88.0099997
Tabor City|NC|North Carolina|COLUMBUS|Tabor City|34.1487804|-78.8766916
Lumberton|NC|North Carolina|ROBESON|Lumberton|34.6182199|-79.0086424
Misenheimer|NC|North Carolina|STANLY|Misenheimer|35.4848625|-80.28839040000001
Green Mountain|NC|North Carolina|YANCEY|Upper Pig Pen|35.971658|-82.2650869
Peachland|NC|North Carolina|ANSON|Fountain Hill|34.993766|-80.2645069
Yadkinville|NC|North Carolina|YADKIN|Yadkinville|36.1345807|-80.6595079
Minneapolis|NC|North Carolina|AVERY|Carpenter Bottom|36.0826251|-81.99622769999999
Pfafftown|NC|North Carolina|FORSYTH|Dosier|36.1664036|-80.41458209999999
Arden|NC|North Carolina|BUNCOMBE|Arden|35.4661613|-82.5166982
Haw River|NC|North Carolina|ALAMANCE|Haw River|36.091526|-79.36418619999999
Whitsett|NC|North Carolina|GUILFORD|Stoney Creek|36.070585|-79.602308
Lillian|AL|Alabama|BALDWIN|Lillian|30.4142478|-87.4360804
Boonville|NC|North Carolina|YADKIN|Longtown|36.2326362|-80.7081209
Pell City|AL|Alabama|SAINT CLAIR|Harrisburg|33.5923259|-86.28942219999999
Tuxedo|NC|North Carolina|HENDERSON|Tuxedo|35.2253945|-82.4295635
High Point|NC|North Carolina|GUILFORD|Freemans Mills|35.9381919|-79.8903127
Leeds|AL|Alabama|JEFFERSON|Leeds|33.5481597|-86.54442879999999
Tuskegee|AL|Alabama|MACON|Veterans Admin. Fac.|32.4436097|-85.7112083
Elk Park|NC|North Carolina|AVERY|Cranberry|36.1573464|-81.9781722
Boonville|NC|North Carolina|YADKIN|Richmond Hill|36.2326362|-80.7081209
Southern Pines|NC|North Carolina|MOORE|Southern Pines|35.1740471|-79.3922539
Adamsville|AL|Alabama|JEFFERSON|Adamsville|33.6009389|-86.9561059
Mexia|AL|Alabama|MONROE|Mexia|31.507107|-87.38832029999999
Burlington|NC|North Carolina|ALAMANCE|Burl|36.0997122|-79.44124769999999
Hobucken|NC|North Carolina|PAMLICO|Hobucken|35.2455115|-76.56720659999999
Union Grove|AL|Alabama|MARSHALL|Union Grove|34.4017589|-86.44915379999999
Camp Lejeune|NC|North Carolina|ONSLOW|Jacksonville|34.6250544|-77.4013403
Leasburg|NC|North Carolina|CASWELL|Leasburg|36.394584|-79.1544596
Fultondale|AL|Alabama|JEFFERSON|Fulton Springs|33.61874520000001|-86.80176689999999
Columbia|NC|North Carolina|TYRRELL|Columbia|35.9176632|-76.25215210000002
Courtland|AL|Alabama|LAWRENCE|N Courtland|34.6689794|-87.3094649
Robertsdale|AL|Alabama|BALDWIN|Bell Fountain|30.5674624|-87.6913122
Gastonia|NC|North Carolina|GASTON|Groves|35.2734709|-81.1684112
Owens Cross Roads|AL|Alabama|MADISON|Hampton Cove|34.6689301|-86.4604166
Denver|NC|North Carolina|LINCOLN|Denver|35.4434276|-80.9926378
Raleigh|NC|North Carolina|WAKE|Duraleigh|35.8440008|-78.71285379999999
Purlear|NC|North Carolina|WILKES|Walsh|36.1219205|-81.25077
Marion Junction|AL|Alabama|DALLAS|Marion Jct|32.4378779|-87.23796610000001
Megargel|AL|Alabama|MONROE|Megargel|31.3798894|-87.42831939999999
Jack|AL|Alabama|COFFEE|Chestnut Grove|31.5971074|-85.91355659999999
Dobson|NC|North Carolina|SURRY|Copeland|36.3956891|-80.722567
Cerro Gordo|NC|North Carolina|COLUMBUS|Cerro Gordo|34.3221121|-78.9264156
Shelby|AL|Alabama|SHELBY|Shelby|33.3039292|-86.6611083
Pine Apple|AL|Alabama|WILCOX|Pine Apple|31.872651|-86.99109419999999
Fontana Dam|NC|North Carolina|GRAHAM|Fontana Dam|35.4356433|-83.819065
Gatesville|NC|North Carolina|GATES|Gatesville|36.4034878|-76.7530098
Montgomery|AL|Alabama|MONTGOMERY|Gunter A F B|32.4083744|-86.244558
Raleigh|NC|North Carolina|WAKE|Raleigh|35.7795897|-78.6381787
Chunchula|AL|Alabama|MOBILE|Fellowship|30.9898056|-88.31823340000001
Sanford|NC|North Carolina|LEE|Colon|35.5297622|-79.1612155
Cofield|NC|North Carolina|HERTFORD|Cofield|36.35654359999999|-76.90995769999999
Mulga|AL|Alabama|JEFFERSON|Maytown|33.5498286|-86.9741612
Toxey|AL|Alabama|CHOCTAW|Toxey|31.9129297|-88.3094648
Eden|NC|North Carolina|ROCKINGHAM|Boulevard|36.5022128|-79.76706659999999
Camden|AL|Alabama|WILCOX|Camden|32.0035192|-87.3124303
Autaugaville|AL|Alabama|AUTAUGA|Autaugaville|32.4340249|-86.65470189999999
Pinnacle|NC|North Carolina|STOKES|Perch|36.2945972|-80.4552526
Fallston|NC|North Carolina|CLEVELAND|Fallston|35.4290205|-81.50147869999999
Asheville|NC|North Carolina|BUNCOMBE|Grace Sta|35.5563084|-82.5374212
Toast|NC|North Carolina|SURRY|Toast|36.4971278|-80.63546649999999
Wise|NC|North Carolina|WARREN|Wise|36.4865346|-78.17082719999999
Otto|NC|North Carolina|MACON|Otto|35.06034289999999|-83.3876224
Summerfield|NC|North Carolina|GUILFORD|Summerfield|36.2087468|-79.9047583
Rutherford College|NC|North Carolina|BURKE|Rutherfrd Col|35.75258669999999|-81.5253994
Montgomery|AL|Alabama|MONTGOMERY|Al State Govt Mail|32.3757506|-86.30653350000001
Valley Head|AL|Alabama|DE KALB|Hammondville|34.56897319999999|-85.6149654
Raleigh|NC|North Carolina|WAKE|Nc Dept Revenue|35.7860547|-78.63811419999999
Harbinger|NC|North Carolina|CURRITUCK|Harbinger|36.1020336|-75.8139927
Uniontown|AL|Alabama|PERRY|Uniontown|32.44958039999999|-87.5141687
Lexington|NC|North Carolina|DAVIDSON|South Lexington|35.7964983|-80.2612207
Evergreen|AL|Alabama|CONECUH|Evergreen|31.4341907|-86.9545924
Foley|AL|Alabama|BALDWIN|Foley|30.4065868|-87.6835974
Anniston|AL|Alabama|CALHOUN|Anniston|33.6598257|-85.8316318
Creston|NC|North Carolina|ASHE|Parker|36.462166|-81.69290339999999
Lenoir|NC|North Carolina|CALDWELL|Cajahs Mtn|35.8479569|-81.5349581
Lenoir|NC|North Carolina|CALDWELL|Cedar Rock|35.9442976|-81.45814899999999
Logan|AL|Alabama|CULLMAN|Logan|34.1381565|-87.00639489999999
Birmingham|AL|Alabama|JEFFERSON|Crestline Heights|33.5068306|-86.7525793
York|AL|Alabama|SUMTER|Whitfield|32.36541820000001|-88.0939095
Indian Trail|NC|North Carolina|UNION|Indian Trl|35.0755905|-80.61256490000001
Roaring River|NC|North Carolina|WILKES|Roaring River|36.206522|-81.0036885
Eight Mile|AL|Alabama|MOBILE|Prichard|30.7647005|-88.131579
Centre|AL|Alabama|CHEROKEE|Centre|34.1520406|-85.67885310000001
Deep Gap|NC|North Carolina|WATAUGA|Meadow Creek|36.2501694|-81.5499743
Taylorsville|NC|North Carolina|ALEXANDER|Taylorsville|35.9216748|-81.17688129999999
Montgomery|AL|Alabama|MONTGOMERY|Maxwell Afb Gunter Annex|32.4107172|-86.25211589999999
Greensboro|NC|North Carolina|GUILFORD|A&t State University|36.0720929|-79.77445689999999
Selma|AL|Alabama|DALLAS|Selma|32.4073589|-87.02110069999999
North Wilkesboro|NC|North Carolina|WILKES|N Wilkesboro|36.1584651|-81.1475841
Oak Hill|AL|Alabama|WILCOX|Oakhill|31.9209828|-87.08276289999999
Rocky Point|NC|North Carolina|PENDER|Rocky Point|34.4350957|-77.8877304
Pell City|AL|Alabama|SAINT CLAIR|Glen City|33.577604|-86.2841443
Bremen|AL|Alabama|CULLMAN|Bremen|33.9943281|-86.96921359999999
Tillery|NC|North Carolina|HALIFAX|Tillery|36.251725|-77.4851815
New Hope|AL|Alabama|MADISON|New Hope|34.5370339|-86.3944307
Whatley|AL|Alabama|CLARKE|Whatley|31.6507136|-87.7049967
Florence|AL|Alabama|LAUDERDALE|Saint Florian|34.8734033|-87.6233517
Laurel Springs|NC|North Carolina|ALLEGHANY|Laurel Springs|36.4115174|-81.2628704
Mc Intosh|AL|Alabama|WASHINGTON|Mc Intosh|31.2662818|-88.0313903
Eutaw|AL|Alabama|GREENE|Eutaw|32.8406848|-87.8875145
Prospect Hill|NC|North Carolina|CASWELL|Prospect Hill|36.24930459999999|-79.1908499
Ohatchee|AL|Alabama|CALHOUN|Ohatchee|33.7834324|-86.0024703
Winston Salem|NC|North Carolina|FORSYTH|Winston Salem Courtesy Reply|36.09985959999999|-80.244216
Goodwater|AL|Alabama|COOSA|Goodwater|33.065675|-86.0533013
Montgomery|AL|Alabama|MONTGOMERY|Maxwell AFB|32.3791188|-86.3625598
Fairhope|AL|Alabama|BALDWIN|Fairhope|30.5229719|-87.9033261
Letohatchee|AL|Alabama|LOWNDES|Letohatchee|32.129589|-86.4858058
Furman|AL|Alabama|WILCOX|Furman|32.0068132|-86.966928
Alamance|NC|North Carolina|ALAMANCE|Alamance|36.0351361|-79.48585489999999
North Wilkesboro|NC|North Carolina|WILKES|Lowes Co Inc|36.1484606|-81.2051935
Jachin|AL|Alabama|CHOCTAW|Jachin|32.2298651|-88.1683554
Shorter|AL|Alabama|MACON|Shorter|32.3951313|-85.9183541
Gadsden|AL|Alabama|ETOWAH|Southside|33.9245425|-86.02247179999999
Shallotte|NC|North Carolina|BRUNSWICK|South Brunswick|33.9460666|-78.3817928
Crane Hill|AL|Alabama|CULLMAN|Crane Hill|34.093991|-87.06306239999999
Todd|NC|North Carolina|ASHE|Tamarack|36.3629256|-81.6619612
Bon Secour|AL|Alabama|BALDWIN|Bon Secour|30.3154785|-87.7294316
Lexington|NC|North Carolina|DAVIDSON|Arnold|35.8122011|-80.2467356
Salisbury|NC|North Carolina|ROWAN|Granite Qry|35.6123617|-80.4467263
Henderson|NC|North Carolina|VANCE|Henderson|36.3295905|-78.3991638
Choccolocco|AL|Alabama|CALHOUN|Choccolocco|33.6595939|-85.70443159999999
Odenville|AL|Alabama|SAINT CLAIR|Branchville|33.658713|-86.43248229999999
Franklin|NC|North Carolina|MACON|Franklin|35.1823171|-83.3815429
Lower Peach Tree|AL|Alabama|WILCOX|Chance|31.7470784|-87.531151
Elk Park|NC|North Carolina|AVERY|Heaton|36.1573464|-81.9781722
Snow Hill|NC|North Carolina|GREENE|Snow Hill|35.4515504|-77.6810859
Malvern|AL|Alabama|GENEVA|Malvern|31.1393439|-85.5191004
Northport|AL|Alabama|TUSCALOOSA|Northport|33.229007|-87.5772293
Ferguson|NC|North Carolina|WILKES|Ferguson|36.085686|-81.368426
Angier|NC|North Carolina|HARNETT|Angier|35.5071044|-78.7391813
Ruffin|NC|North Carolina|ROCKINGHAM|Oregon Hill|36.4425076|-79.6334073
Stedman|NC|North Carolina|CUMBERLAND|Stedman|35.0134999|-78.6939063
Franklin|NC|North Carolina|MACON|Burningtown|35.1823171|-83.3815429
Birmingham|AL|Alabama|JEFFERSON|Liberty Highlands|33.5777058|-86.6429623
Elizabethtown|NC|North Carolina|BLADEN|White Lake|34.6404489|-78.48389519999999
Shelby|NC|North Carolina|CLEVELAND|Shelby|35.2923513|-81.5356463
Kenly|NC|North Carolina|JOHNSTON|Bagley|35.5704783|-78.16779869999999
Harrisburg|NC|North Carolina|CABARRUS|Harrisburg|35.3237528|-80.6559017
Coden|AL|Alabama|MOBILE|Heron Bay|30.3546444|-88.1302776
Adger|AL|Alabama|JEFFERSON|Adger|33.376611|-87.0924292
Raleigh|NC|North Carolina|WAKE|Wilders Grove|35.7987624|-78.5644465
Atlantic Beach|NC|North Carolina|CARTERET|Atlantic Bch|34.7166743|-76.7353378
Banner Elk|NC|North Carolina|AVERY|Sugar Mtn|36.127349|-81.8601122
Spanish Fort|AL|Alabama|BALDWIN|Timber Creek|30.6688487|-87.8520481
Sanford|NC|North Carolina|LEE|Jonesboro Heights|35.4567517|-79.15215529999999
Carrollton|AL|Alabama|PICKENS|Pickensville|33.2346855|-88.30382770000001
Wetumpka|AL|Alabama|ELMORE|Wetumpka|32.5437448|-86.2119127
Glen Alpine|NC|North Carolina|BURKE|Glen Alpine|35.7290167|-81.7792661
Thurmond|NC|North Carolina|WILKES|Thurmond|36.3665216|-80.9284083
Point Harbor|NC|North Carolina|CURRITUCK|Point Harbor|36.0798796|-75.7946241
Ellerbe|NC|North Carolina|RICHMOND|Ellerbe|35.0712608|-79.7614395
Dobson|NC|North Carolina|SURRY|Devotion|36.432632|-80.91785279999999
Jack|AL|Alabama|COFFEE|Victoria|31.5298866|-85.938278
Warrior|AL|Alabama|JEFFERSON|Warrior|33.8142682|-86.8094394
Crumpler|NC|North Carolina|ASHE|Weaversford|36.5040137|-81.3942675
Butner|NC|North Carolina|GRANVILLE|Butner|36.1320892|-78.7566714
Beatrice|AL|Alabama|MONROE|Beatrice|31.7334888|-87.2047082
Millry|AL|Alabama|WASHINGTON|Copeland|31.6092|-88.3308629
Lewiston Woodville|NC|North Carolina|BERTIE|Lewiston|36.1128|-77.17815619999999
Olivia|NC|North Carolina|HARNETT|Olivia|35.3596014|-79.1097465
Melvin|AL|Alabama|CHOCTAW|Melvin|31.9304297|-88.4589178
Bunnlevel|NC|North Carolina|HARNETT|Bunnlevel|35.3096063|-78.78029939999999
Uriah|AL|Alabama|MONROE|Uriah|31.3052095|-87.50226409999999
Winston Salem|NC|North Carolina|FORSYTH|Mount Tabor|36.1190264|-80.3194962
Pilot Mountain|NC|North Carolina|SURRY|Pilot Mountain|36.3401384|-80.4742242
Magnolia Springs|AL|Alabama|BALDWIN|Magnolia Spgs|30.3647977|-87.76785939999999
Atlantic Beach|NC|North Carolina|CARTERET|Pks|34.6973838|-76.81326969999999
Hayden|AL|Alabama|BLOUNT|Hayden|33.8926003|-86.757773
Cullowhee|NC|North Carolina|JACKSON|Norton|35.3155669|-83.1853361
Fairview|NC|North Carolina|BUNCOMBE|Fairview|35.51400580000001|-82.39595109999999
Attalla|AL|Alabama|ETOWAH|Ridgeville|34.0556522|-86.1021968
Bessemer|AL|Alabama|JEFFERSON|Hopewell|33.3606668|-86.938603
Deep Gap|NC|North Carolina|WATAUGA|Triplett|36.238651|-81.51548609999999
Statesville|NC|North Carolina|IREDELL|Statesville West|35.7854131|-80.93090839999999
Fyffe|AL|Alabama|DE KALB|Fyffe|34.446755|-85.90413950000001
Greensboro|NC|North Carolina|GUILFORD|Greensboro Brm|36.0726354|-79.7919754
Fort Bragg|NC|North Carolina|CUMBERLAND|Fayetteville|35.1414552|-79.0079949
Eden|NC|North Carolina|ROCKINGHAM|Meadow Summit|36.5110427|-79.7298783
Cherryville|NC|North Carolina|GASTON|Flay|35.4176645|-81.3750778
Lewisville|NC|North Carolina|FORSYTH|West Bend|36.0970819|-80.4192216
Ether|NC|North Carolina|MONTGOMERY|Ether|35.4398606|-79.7839262
Micro|NC|North Carolina|JOHNSTON|Micro|35.5637704|-78.20444049999999
Dothan|AL|Alabama|HOUSTON|Kinsey|31.299063|-85.3443778
Denton|NC|North Carolina|DAVIDSON|Newsom|35.5427583|-80.17049279999999
Oneonta|AL|Alabama|BLOUNT|Oneonta|33.9481537|-86.472764
Black|AL|Alabama|GENEVA|Black|31.0093468|-85.7443772
Southport|NC|North Carolina|BRUNSWICK|Bald Head Island|33.921563|-78.02026769999999
Concord|NC|North Carolina|CABARRUS|North Concord|35.4343066|-80.6206231
Hendersonville|NC|North Carolina|HENDERSON|Laurel Park|35.3137282|-82.4934535
Franklin|AL|Alabama|MONROE|Franklin|34.3967457|-87.6186379
Ider|AL|Alabama|DE KALB|Ider|34.7142484|-85.68080309999999
Clay|AL|Alabama|JEFFERSON|Clay|33.7026013|-86.5997096
Morris|AL|Alabama|JEFFERSON|Morris|33.7481576|-86.8086048
Almond|NC|North Carolina|SWAIN|Almond|35.3698153|-83.565164
Point Clear|AL|Alabama|BALDWIN|Point Clear|30.4740845|-87.9191598
Lake Waccamaw|NC|North Carolina|COLUMBUS|Lake Waccamaw|34.3190578|-78.5000088
Knoxville|AL|Alabama|GREENE|Knoxville|32.9923471|-87.7905674
Piedmont|AL|Alabama|CALHOUN|Piedmont|33.9245454|-85.6113501
Hollins|AL|Alabama|CLAY|Hollins|33.1176176|-86.1444152
Moncure|NC|North Carolina|CHATHAM|Moncure|35.6226831|-79.0783474
Alabaster|AL|Alabama|SHELBY|Alabaster|33.2442813|-86.8163773
Saint Stephens|AL|Alabama|WASHINGTON|Saint Stephens|31.5421917|-88.0559866
Mobile|AL|Alabama|MOBILE|Brookley Fld|30.62679529999999|-88.0684632
Asheville|NC|North Carolina|BUNCOMBE|Asheville|35.5950581|-82.5514869
Sims|NC|North Carolina|WILSON|Sims|35.7609903|-78.0588786
Deep Gap|NC|North Carolina|WATAUGA|Stony Fork|36.238651|-81.51548609999999
Elkmont|AL|Alabama|LIMESTONE|Elkmont|34.9289743|-86.9738959
Midland City|AL|Alabama|DALE|Midland City|31.3190612|-85.4938239
Edward|NC|North Carolina|BEAUFORT|Edward|35.3243326|-76.875216
Todd|NC|North Carolina|ASHE|Brownwood|36.2767945|-81.5545496
Cherokee|AL|Alabama|COLBERT|Cherokee|34.7570342|-87.9728143
Colfax|NC|North Carolina|GUILFORD|Colfax|36.1124775|-80.0151116
Kannapolis|NC|North Carolina|CABARRUS|Glass|35.4773614|-80.6264566
East Flat Rock|NC|North Carolina|HENDERSON|East Flat Rock|35.2801166|-82.4220631
Florence|AL|Alabama|LAUDERDALE|Univ Of North Ala|34.8074555|-87.6811676
Robbinsville|NC|North Carolina|GRAHAM|Robbinsville|35.322866|-83.80739899999999
Morganton|NC|North Carolina|BURKE|Sunnyside|35.6919561|-81.6590624
Linville Falls|NC|North Carolina|BURKE|Linville Falls|35.9592936|-81.9428903
Tanner|AL|Alabama|LIMESTONE|Tanner|34.7314786|-86.9705632
China Grove|NC|North Carolina|ROWAN|China Grove|35.569306|-80.5817318
Sulligent|AL|Alabama|LAMAR|Sulligent|33.9017738|-88.1344776
Cramerton|NC|North Carolina|GASTON|Cramerton|35.2359757|-81.0717324
Nashville|NC|North Carolina|NASH|Nashville|35.974598|-77.9655406
Manteo|NC|North Carolina|DARE|Fort Raleigh National Histor|35.9362116|-75.7097314
Fruitdale|AL|Alabama|WASHINGTON|Yellow Pine|31.4379943|-88.37168179999999
Grandy|NC|North Carolina|CURRITUCK|Grandy|36.241848|-75.8790271
Maury|NC|North Carolina|GREENE|Maury|35.4807569|-77.5863875
Hamptonville|NC|North Carolina|YADKIN|Marler|36.1467313|-80.8168618
Little River|AL|Alabama|BALDWIN|Little River|31.2572877|-87.7128686
Natural Bridge|AL|Alabama|WINSTON|Natural Bridge|34.0934355|-87.60196499999999
Monroeville|AL|Alabama|MONROE|Fountain|31.5313701|-87.3266433
Spruce Pine|AL|Alabama|FRANKLIN|Spruce Pine|34.3925138|-87.7282079
Wedowee|AL|Alabama|RANDOLPH|Malone|33.3090047|-85.484675
Toney|AL|Alabama|MADISON|Toney|34.8983333|-86.73334460000001
Oneonta|AL|Alabama|BLOUNT|Straight Mountain|33.8764876|-86.3944272
Pittsboro|NC|North Carolina|CHATHAM|Fearrington|35.804576|-79.088644
Clanton|AL|Alabama|CHILTON|Clanton|32.8387371|-86.6294262
Lake Junaluska|NC|North Carolina|HAYWOOD|Lk Junaluska|35.5302408|-82.9721237
High Point|NC|North Carolina|GUILFORD|Allen Jay|35.9240255|-79.9653161
Charlotte|NC|North Carolina|MECKLENBURG|At&t|35.225336|-80.842507
Winston Salem|NC|North Carolina|FORSYTH|Muddy Creek|36.0265374|-80.22355950000001
Boone|NC|North Carolina|WATAUGA|Sands|36.216795|-81.6745517
Oakman|AL|Alabama|WALKER|Oakman|33.7134432|-87.3886157
Boligee|AL|Alabama|GREENE|Mount Hebron|32.858575|-88.08272889999999
Tarboro|NC|North Carolina|EDGECOMBE|Tarboro|35.8968236|-77.5358049
Ferguson|NC|North Carolina|WILKES|Denny|36.085686|-81.368426
Pelham|AL|Alabama|SHELBY|Indian Springs Village|33.35951430000001|-86.7491802
Faith|NC|North Carolina|ROWAN|Faith|35.587084|-80.46283849999999
Murfreesboro|NC|North Carolina|HERTFORD|Murfreesboro|36.4423754|-77.0985752
South Mills|NC|North Carolina|CAMDEN|South Mills|36.444585|-76.3278528
Carbon Hill|AL|Alabama|WALKER|Carbon Hill|33.89177420000001|-87.52612359999999
Currie|NC|North Carolina|PENDER|Currie|34.4626671|-78.1011055
Supply|NC|North Carolina|BRUNSWICK|Supply|34.0177378|-78.2670722
Campbell|AL|Alabama|CLARKE|Campbell|34.36461600000001|-87.7038504
Huntsville|AL|Alabama|MADISON|Oakwood College|34.7517708|-86.6558345
Wilmington|NC|North Carolina|NEW HANOVER|University Of Nc|34.2239869|-77.8701325
Connellys Springs|NC|North Carolina|BURKE|Connellys Springs|35.7429092|-81.5134255
Whittier|NC|North Carolina|JACKSON|Whittier|35.4361902|-83.35995229999999
Sherrills Ford|NC|North Carolina|CATAWBA|Sherrills Ford|35.6204121|-80.9864655
Franklinton|NC|North Carolina|FRANKLIN|Franklinton|36.1018163|-78.4580543
Margarettsville|NC|North Carolina|NORTHAMPTON|Margarettsville|36.5312627|-77.3488608
Peachland|NC|North Carolina|ANSON|White Store|34.9881549|-80.268053
Aliceville|AL|Alabama|PICKENS|Cochrane|33.0653834|-88.2492893
Advance|NC|North Carolina|DAVIE|Bixby|35.9412419|-80.4096909
Lenoir|NC|North Carolina|CALDWELL|Upton|35.7288759|-81.859562
Boaz|AL|Alabama|MARSHALL|Boaz|34.2031662|-86.15209689999999
Wendell|NC|North Carolina|WAKE|Eagle Rock|35.780987|-78.3697213
Albertville|AL|Alabama|MARSHALL|Albertville|34.2675937|-86.20886689999999
Morganton|NC|North Carolina|BURKE|Pleasant Grove|35.6337415|-81.5837045
Hendersonville|NC|North Carolina|HENDERSON|Hendersonville|35.3187279|-82.4609528
Rogersville|AL|Alabama|LAUDERDALE|Rogersville|34.8256425|-87.2947417
Traphill|NC|North Carolina|WILKES|Dockery|36.3073541|-81.08147079999999
Garysburg|NC|North Carolina|NORTHAMPTON|Gumberry|36.450985|-77.5588661
Drexel|NC|North Carolina|BURKE|Drexel|35.7579081|-81.6042614
Marion|AL|Alabama|PERRY|Marion|32.6323536|-87.3191655
Morganton|NC|North Carolina|BURKE|Calvin|35.733462|-81.7303756
Rolesville|NC|North Carolina|WAKE|Rolesville|35.9232073|-78.45749959999999
Chunchula|AL|Alabama|MOBILE|Georgetown|30.9218505|-88.2005597
Jemison|AL|Alabama|CHILTON|Jemison|32.9598451|-86.7466522
Montgomery|AL|Alabama|MONTGOMERY|Colonial Mortgage|32.3127597|-86.18722939999999
Guntersville|AL|Alabama|MARSHALL|Guntersville|34.3581473|-86.29470409999999
Holly Ridge|NC|North Carolina|ONSLOW|Topsail Beach|34.3651685|-77.63052929999999
Ronda|NC|North Carolina|WILKES|Clingman|36.2162112|-80.93710279999999
Shawboro|NC|North Carolina|CURRITUCK|Shawboro|36.4054333|-76.0940962
Hollywood|AL|Alabama|JACKSON|Hollywood|34.72425|-85.9724787
Highland Home|AL|Alabama|CRENSHAW|Highland Home|31.9534835|-86.3138546
Salter Path|NC|North Carolina|CARTERET|Salter Path|34.6884952|-76.886051
Franklin|NC|North Carolina|MACON|Higdonville|35.1823171|-83.3815429
East Spencer|NC|North Carolina|ROWAN|East Spencer|35.6818059|-80.4322801
Addison|AL|Alabama|WINSTON|Arley|34.2023243|-87.1814012
Maple Hill|NC|North Carolina|PENDER|Maple Hill|34.6612779|-77.69636469999999
Bear Creek|NC|North Carolina|CHATHAM|Bear Creek|35.6168118|-79.3847432
Durham|NC|North Carolina|DURHAM|Duke University|36.0014258|-78.9382286
Marion Junction|AL|Alabama|DALLAS|Marion Junction|32.4378779|-87.23796610000001
West Jefferson|NC|North Carolina|ASHE|Idlewild|36.2890735|-81.4452233
Birmingham|AL|Alabama|JEFFERSON|Bham|33.5185892|-86.8103567
Newland|NC|North Carolina|AVERY|Cranberry Gap|36.0873484|-81.9273362
Sugar Grove|NC|North Carolina|WATAUGA|Beech Creek|36.2576242|-81.90067069999999
Lexington|NC|North Carolina|DAVIDSON|Tyro|35.809027|-80.37283219999999
Bladenboro|NC|North Carolina|BLADEN|Butters|34.5604454|-78.84835710000002
Lake Lure|NC|North Carolina|RUTHERFORD|Lake Lure|35.4278969|-82.2048343
West End|NC|North Carolina|MOORE|West End|35.2399843|-79.5671837
Valley|AL|Alabama|CHAMBERS|Langdale|32.8130845|-85.1711157
Zionville|NC|North Carolina|WATAUGA|Mabel|36.3173474|-81.76872279999999
Mount Airy|NC|North Carolina|SURRY|Round Peak|36.4993007|-80.6072858
Gallant|AL|Alabama|ETOWAH|Gallant|33.9987084|-86.245256
Bethania|NC|North Carolina|FORSYTH|Bethania|36.1823602|-80.3381077
Bolton|NC|North Carolina|COLUMBUS|Bolton|34.3207243|-78.4019497
Marion|NC|North Carolina|MCDOWELL|Marion|35.6840131|-82.00927449999999
Middlesex|NC|North Carolina|NASH|Emit|35.79015589999999|-78.20388419999999
Sawyerville|AL|Alabama|HALE|Sawyerville|32.7517973|-87.72945469999999
Linden|NC|North Carolina|CUMBERLAND|Linden|35.2548851|-78.7472447
Birmingham|AL|Alabama|JEFFERSON|Homewood|33.4717732|-86.80082279999999
Tarboro|NC|North Carolina|EDGECOMBE|Leggett|35.9909889|-77.5830284
Stonewall|NC|North Carolina|PAMLICO|Stonewall|35.1373893|-76.7477081
Sumiton|AL|Alabama|WALKER|Gravleeton|33.7556606|-87.04999920000002
Mayodan|NC|North Carolina|ROCKINGHAM|Mayodan|36.4123597|-79.9669857
Kelly|NC|North Carolina|BLADEN|Kelly|34.4662797|-78.3244457
Newport|NC|North Carolina|CARTERET|Newport|34.7865497|-76.8591057
Carthage|NC|North Carolina|MOORE|Carthage|35.3459867|-79.4169711
Aulander|NC|North Carolina|BERTIE|Aulander|36.2296004|-77.1141282
Graysville|AL|Alabama|JEFFERSON|Blossburg|33.6306607|-86.9466618
Wilkesboro|NC|North Carolina|WILKES|Wilkesboro|36.1459649|-81.1606401
Lincoln|AL|Alabama|TALLADEGA|Lincoln|33.6131588|-86.1183061
Section|AL|Alabama|JACKSON|Section|34.5789747|-85.986644
Gardendale|AL|Alabama|JEFFERSON|Gardendale|33.6601033|-86.8127702
Lansing|NC|North Carolina|ASHE|Comet|36.4992896|-81.5109405
Eufaula|AL|Alabama|BARBOUR|Bakerhill|31.7810167|-85.30217929999999
Catawba|NC|North Carolina|CATAWBA|Catawba|35.70735579999999|-81.07563449999999
Newland|NC|North Carolina|AVERY|Beech Bottom|36.0873484|-81.9273362
Garland|NC|North Carolina|SAMPSON|Ingold|34.7862819|-78.3941689
Gloucester|NC|North Carolina|CARTERET|Gloucester|34.7262735|-76.5410354
Lexington|NC|North Carolina|DAVIDSON|Lex|35.8211134|-80.2516347
Sneads Ferry|NC|North Carolina|ONSLOW|N Topsail Bch|34.5526655|-77.3971839
Newbern|AL|Alabama|HALE|Newbern|32.5931884|-87.5327815
Montgomery|AL|Alabama|MONTGOMERY|Shakespeare|32.349903|-86.212908
Rosman|NC|North Carolina|TRANSYLVANIA|Rosman|35.143721|-82.8212432
Yadkinville|NC|North Carolina|YADKIN|Footsville|36.1345807|-80.6595079
Lenoir|NC|North Carolina|CALDWELL|Joyceton|35.8671836|-81.5088395
Dobson|NC|North Carolina|SURRY|Rockford|36.3956891|-80.722567
Woodland|AL|Alabama|RANDOLPH|Hawk|33.3742812|-85.39967299999999
Huntsville|AL|Alabama|MADISON|Redstone Central|34.6950842|-86.65103289999999
